temp_c,swvl1,swvl2,solar_MJ,evap_mm,rain_mm,sp,soil_avg,rain_3d,soil_lag1,irrigate,evapotranspiration,humidity,solar_radiation,temperature,rainfall,wind_speed,rain_event,dryness_index,heat_stress,month,NDVI,NDWI,irrigation_mm
21.313435000000023,0.1928744845555555,0.2415228945833333,18.762711902777777,-5.71937535,0.0076711167,91562.55208333331,0.2171986895694444,0.0230133501,0.2176037892222222,1,1.89,58.92,22.72,20.54,0.0,1.27,0,1.89,0,1,0.183138673,-0.1920769349999999,1.0
21.615106111111132,0.195938109923611,0.2363600205555555,14.743114458333334,-5.898952565972222,1.301328830629,91936.51041666669,0.2161490652395832,4.898798410636997,0.2163921990624999,1,1.28,74.66,15.92,21.38,0.0,2.64,0,1.28,0,1,0.167636438,-0.17045261,1.0
22.95405104166669,0.1947914756527777,0.2354581622916666,14.818410861111111,-5.009802813194445,1.04457586935,91845.70027777777,0.2151248189722222,3.484737513124996,0.2154283526840277,1,1.44,71.99,18.15,23.05,0.0,0.96,0,1.44,0,1,0.164535991,-0.166127745,1.0
23.84296923611113,0.1930564246527777,0.234293936736111,16.59619823611111,-5.198891528472222,0.3355570091625,91764.1052777778,0.2136751806944444,1.5689726737624965,0.2140853136458333,1,1.44,69.51,20.47,23.66,0.0,1.24,0,1.44,0,1,0.161435544,-0.1618028799999999,1.0
23.6213959027778,0.1912198598194444,0.2329564622916666,17.752662763888893,-5.8635099722222215,0.10329632141375,91717.05430555556,0.2120881610555555,0.3725580335762464,0.2124679881388888,1,1.2,69.84,19.36,22.6,0.0,1.67,0,1.2,0,2,0.158335097,-0.157478015,1.0
23.30965888888891,0.1895907721597221,0.2315870920138888,18.888147222222223,-5.99661268125,0.017431377445,91773.58333333331,0.2105889320868055,0.1046217923999973,0.2109548781111111,1,1.11,65.56,20.84,21.94,0.0,1.7,0,1.11,0,2,0.15523465,-0.15315315,1.0
23.123358750000023,0.1882548862847222,0.230289247361111,18.894479305555556,-6.141832459722222,0.0038355588,91727.30097222223,0.2092720668229166,0.0038355587999991,0.2095684474652777,1,0.86,69.53,17.63,22.01,0.0,1.71,0,0.86,0,2,0.157856985,-0.157022487,1.0
22.657858680555577,0.1871072977430555,0.2289750838888888,19.66135018055556,-6.672345527083333,0.0116676072,91615.80208333331,0.2080411908159722,0.0309258665999964,0.2083566453124999,1,0.87,60.33,22.93,21.72,0.0,1.82,0,0.87,0,2,0.16047932,-0.160891824,1.0
22.30101583333336,0.1861843536041666,0.2277324461805555,19.366173375,-6.344998800694444,0.1236710658887499,91679.95263888888,0.206958399892361,0.2630133065512464,0.2071983550277777,1,0.74,69.87,22.06,22.88,0.0,2.28,0,0.74,0,2,0.163101655,-0.164761161,1.0
22.620939444444467,0.1853322981180555,0.2252615820138888,17.540504347222225,-5.675530367361112,0.69499241851,91837.94222222222,0.2052969400659721,4.111749010279996,0.2055173976562499,1,0.65,66.64,19.7,22.37,0.0,1.76,0,0.65,0,2,0.17096866,-0.176369172,1.0
22.071558472222243,0.1846542355625,0.2242976296527777,19.21680108333333,-6.793767209722223,0.0409015562855,91812.87152777778,0.2044759326076388,0.0780285417314964,0.2046669324479166,1,0.54,66.43,21.86,21.59,0.0,2.69,0,0.54,0,2,0.173590995,-0.180238509,1.0
21.78876909722225,0.1841068268749999,0.2233329354861111,19.85065218055556,-7.05785868125,0.0895939130999999,91791.25916666666,0.2037198811805555,0.2676323242499964,0.203912576267361,1,0.52,56.66,22.65,21.32,0.0,2.45,0,0.52,0,2,0.17621333,-0.184107846,1.0
22.36083819444447,0.1835367412569444,0.2223209804166666,19.977149527777776,-8.48845915763889,0.019168853725,91777.73958333331,0.2029288608368055,0.1150131223499981,0.2031204964756944,1,0.44,58.34,23.05,21.98,0.0,3.69,0,0.44,0,2,0.178835665,-0.187977183,1.0
22.56919201388891,0.1830572552499999,0.2213790675694444,19.88960725,-8.628330814583332,0.0,91748.42694444444,0.2022181614097222,0.0,0.202381610736111,1,0.38,63.65,22.63,22.13,0.0,2.97,0,0.38,0,2,0.181458,-0.19184652,1.0
22.13342326388891,0.1826660368749999,0.2205708820138888,19.58218409722222,-7.0208562034722215,0.03898045948,91672.39236111112,0.2016184594444444,0.0548412553199973,0.2017609806597222,1,0.35,62.04,21.7,21.19,0.0,2.68,0,0.35,0,2,0.177310653,-0.1888163199999999,1.0
22.50705333333336,0.1823872469791666,0.2198469375694444,18.58575048611111,-6.317223603472222,0.130856062185,91663.94222222222,0.2011170922743055,0.3401826895749964,0.2012338111284721,1,0.34,62.83,19.19,21.93,0.0,2.17,0,0.34,0,2,0.173163306,-0.18578612,1.0
22.7828152777778,0.1821641930416666,0.2191670734027777,17.931997652777778,-6.215422914583334,0.1308829032975,91658.74541666669,0.2006656332222222,0.4555643941624964,0.2007780079756944,1,0.26,65.75,18.0,22.01,0.0,1.98,0,0.26,0,2,0.169015959,-0.18275592,1.0
23.114793263888917,0.181880209798611,0.2184879518055555,18.27640597222222,-6.522476404166667,0.01792758609,91472.05319444444,0.2001840808020833,0.1042462828799972,0.2003058331527777,1,0.27,61.75,19.12,23.03,0.0,1.34,0,0.27,0,2,0.164868612,-0.17972572,1.0
23.01633659722224,0.1815889152638888,0.2177800074305555,19.05069493055556,-7.130704067361112,0.00036880374,91421.18277777778,0.1996844613472222,0.0022128224399981,0.1998092867395833,1,0.19,63.19,21.37,22.6,0.0,2.15,0,0.19,0,2,0.160721265,-0.17669552,1.0
22.483646180555574,0.1813677676944444,0.2171073494444443,19.8764035,-7.550088546527778,0.0834967940415,91583.82166666668,0.1992375585694443,0.1669842746579973,0.1993405556527777,1,0.2,60.65,22.71,22.62,0.0,3.2,0,0.2,0,2,0.156573918,-0.17366532,1.0
22.81301680555558,0.1811546750972221,0.2164462405555555,20.51531651388889,-7.594001277777778,0.0293347984955,91773.93625,0.1988004578263889,0.1700017603904973,0.198913733017361,1,0.19,58.57,23.41,23.1,0.0,2.95,0,0.19,0,2,0.152426571,-0.17063512,1.0
23.238640208333354,0.1809097919166666,0.2157321506249999,20.76898015277778,-6.823261131944444,0.0160143540925,91711.10180555556,0.1983209712708333,0.0378707874599964,0.1984465385520833,1,0.19,55.87,23.77,23.72,0.0,1.15,0,0.19,0,2,0.148279224,-0.16760492,1.0
24.148843611111133,0.1806557976874999,0.2149975032638888,20.766563027777774,-6.513050877083333,0.0039160242,91638.01166666666,0.1978266504756944,0.0234290899799973,0.1979469193124999,1,0.14,56.4,23.15,25.35,0.0,1.53,0,0.14,0,2,0.144131877,-0.16457472,1.0
24.576113263888917,0.1804786260694444,0.2143730586111111,19.118020388888887,-6.773690452083333,0.0453542911225,91768.95833333334,0.1974258423402777,0.0830169759924973,0.197509023829861,1,0.11,59.5,19.93,24.59,0.0,2.7,0,0.11,0,2,0.13998453,-0.16154452,1.0
23.550307569444463,0.1803801852916666,0.2138290409027777,19.996347472222222,-7.838086546527777,0.068915544055,91984.90388888888,0.1971046130972221,0.2159227684999964,0.197185569392361,1,0.09,58.7,23.84,23.01,0.0,3.39,0,0.09,0,2,0.1496591099999999,-0.1752064519999999,1.0
22.910008541666684,0.1802678635069444,0.2132598023611111,21.317030208333332,-7.946401883333333,0.057903676023,92050.88999999998,0.1967638329340277,0.1783311308312464,0.1968515712604166,1,0.08,53.06,25.4,22.38,0.0,2.32,0,0.08,0,2,0.15933369,-0.188868384,1.0
22.93500618055558,0.1801177132569444,0.2126802874999999,21.60880723611111,-7.875831403472222,0.0207580614025,91959.27430555556,0.1963990003784722,0.0861816090852464,0.1964908706527777,1,0.06,50.31,24.82,22.03,0.0,2.89,0,0.06,0,2,0.16900827,-0.202530316,1.0
22.620940972222243,0.1800003054722221,0.2121448518749999,21.53471247222222,-7.921783765277777,0.1298949101905,91958.50111111112,0.196072578673611,0.2849183921387463,0.1961459585347221,1,0.04,55.25,26.33,22.48,0.0,2.83,0,0.04,0,2,0.17868285,-0.2161922479999999,1.0
23.381462361111133,0.1799289915069443,0.2116759618055555,21.256702652777776,-7.56011644236111,0.0931486474325,91975.7302777778,0.1958024766562499,0.3466501779727464,0.1958671147847221,1,0.03,58.01,25.7,23.09,0.0,2.35,0,0.03,0,2,0.18835743,-0.22985418,1.0
23.54791055555558,0.1798346836041666,0.2111954155555555,21.47401355555555,-7.763358488194445,0.02797543738,91946.64125,0.1955150495798611,0.1251496309174964,0.1955898070763888,1,0.02,52.23,26.28,22.93,0.0,2.34,0,0.02,0,2,0.198025104,-0.230928166,1.0
24.01654868055558,0.1797403763541666,0.2107158241666666,21.39441175,-8.375393695833333,0.0078320502,91939.56486111112,0.1952281002604166,0.0351771679799973,0.1952976124166666,1,0.01,45.64,25.7,23.33,0.0,2.85,0,0.01,0,3,0.207692778,-0.232002152,1.0
23.5528009027778,0.1796413003819444,0.2102500070833332,21.30497161111111,-9.7463133625,0.00772476174,91877.65166666669,0.1949456537326388,0.0077247617399991,0.1950124110104166,1,0.01,38.15,23.12,22.75,0.0,3.19,0,0.01,0,3,0.217360452,-0.233076138,1.0
23.20526548611113,0.1795883184027777,0.209844906875,21.037210819444443,-9.693690499305555,0.0309795092999999,91853.515,0.1947166126388888,0.0696837821399964,0.1947684289826388,1,0.0,40.16,24.64,22.92,0.0,3.48,0,0.0,0,3,0.227028126,-0.234150124,1.0
23.658199236111138,0.1795433895763888,0.2094524177083333,21.63760165277778,-9.484066361111111,0.0193923567,91835.13430555556,0.194497903642361,0.0890492909399964,0.1945552827847221,1,0.0,37.38,25.22,23.41,0.0,3.43,0,0.0,0,3,0.2366958,-0.23522411,1.0
23.881385694444464,0.1795043953124999,0.2090813324305555,21.406490041666668,-9.069798072916669,0.0425666447999999,91749.81597222222,0.1942928638715277,0.0890493110999963,0.1943412364166666,1,0.0,47.13,25.41,24.18,0.0,3.67,0,0.0,0,3,0.231508744,-0.234516738,1.0
24.051365486111138,0.1794799174375,0.2087599435416666,20.51744301388889,-9.037355600694443,0.0746194194,91721.68513888888,0.1941199304895833,0.1739360130999964,0.1941547399374999,1,0.0,52.84,23.1,23.78,0.0,4.08,0,0.0,0,3,0.226321688,-0.233809366,1.0
25.128001041666693,0.1892815692083333,0.2081716326388888,21.65643906944445,-8.257494004166666,0.0154689795,91708.7927777778,0.198726600923611,0.0193850036999964,0.1991066932152777,1,0.0,41.99,24.04,26.02,0.0,2.51,0,0.0,0,3,0.21076052,-0.23168725,1.0
25.303501250000014,0.1868775678888888,0.2078425093749999,21.913429805555555,-8.953947521527779,0.0347133195,91675.24194444444,0.1973600386319444,0.1081485431999928,0.197669134986111,1,0.0,37.78,25.43,25.71,0.0,3.6,0,0.0,0,3,0.200213766,-0.221546774,1.0
25.320674791666686,0.1849854792638888,0.2075155047916666,22.236155597222226,-9.283368050694444,0.01539587844,91657.53013888888,0.1962504920277777,0.0537514619399945,0.1965001957951388,1,0.0,32.15,24.84,25.55,0.0,3.6,0,0.0,0,3,0.189667012,-0.211406298,1.0
25.619569791666688,0.1835247680208332,0.2071964477083333,22.390323694444444,-9.697841113194444,0.01548975492,91632.89694444444,0.1953606078645832,0.0502377708599928,0.1955612502465277,1,0.0,30.49,26.01,26.01,0.0,3.63,0,0.0,0,3,0.179120258,-0.2012658219999999,1.0
25.85606111111113,0.1824080150624999,0.2069007035416666,22.167245875,-10.1210777875,0.0156311795699999,91673.42013888888,0.1946543593020832,0.0468264834899928,0.1948107619687499,1,0.0,37.39,24.49,25.25,0.0,3.18,0,0.0,0,3,0.1685735039999999,-0.191125346,1.0
26.12529104166669,0.1815900806111111,0.2066295413888888,22.094642527777776,-9.209841999305556,0.0115871409,91694.28138888888,0.1941098109999999,0.0311672618999946,0.194235431079861,1,0.0,37.51,23.67,26.54,0.0,2.51,0,0.0,0,3,0.15802675,-0.18098487,1.0
26.043423888888917,0.1809348000138888,0.2063552005555555,22.148739305555555,-8.280661435416667,0.0155307087,91594.96069444444,0.1936450002847222,0.0619343594999946,0.1937559445520833,1,0.0,35.64,21.38,26.67,0.0,2.26,0,0.0,0,3,0.170045306,-0.193912068,1.0
25.991391597222247,0.1804077360277777,0.2060892315277777,22.14944105555556,-8.211817054166668,0.0078320484,91528.97333333331,0.1932484837777777,0.0117480725999964,0.1933377582256944,1,0.0,32.87,22.04,26.45,0.0,2.33,0,0.0,0,3,0.182063862,-0.206839266,1.0
27.060249444444462,0.1800166239722221,0.2058389445833333,21.69803890277778,-8.432046040277779,0.01558363185,91480.41319444444,0.1929277842777777,0.0390797770499946,0.1929998925729166,1,0.0,31.81,21.26,27.38,0.0,2.73,0,0.0,0,3,0.194082418,-0.219766464,1.0
27.2172740277778,0.179721620486111,0.2056101697916666,21.121605111111112,-7.899873434027777,0.0091075890799999,91449.71638888888,0.1926658951388888,0.0458031851849946,0.1927261885138888,1,0.0,30.5,22.2,28.08,0.0,1.86,0,0.0,0,3,0.206100974,-0.232693662,1.0
26.095190347222243,0.1796056959374999,0.2054367068749999,19.066952152777777,-7.260184868055555,0.320434199907,91457.09277777775,0.1925212014062499,0.3918226818659946,0.192525069048611,1,0.0,40.19,20.94,28.99,0.02,2.01,0,-0.02,0,3,0.21811953,-0.24562086,1.0
24.74398131944447,0.1797158981666666,0.2053960168749999,9.827228697916668,-5.064536211805556,0.31654777325,91480.4177777778,0.1925559575208332,1.4556022357849931,0.1925521428680555,1,0.0,58.57,17.43,25.67,0.99,1.51,0,-0.99,0,3,0.21295466,-0.240609156,1.0
26.70304791666669,0.1868298846527777,0.2052154538888888,17.291556791666665,-6.098585963194445,1.576565205525,91456.79055555556,0.1960226692708332,3.8908287716749927,0.1962341730555555,1,0.01,56.1,17.99,27.54,0.12,1.83,0,-0.11,0,3,0.19746005,-0.225574044,1.0
26.35889354166669,0.1854014928263888,0.2051032382638888,17.654610430555554,-6.420055242361111,1.0521769561025,91493.50583333331,0.1952523655451388,4.326606554304993,0.1954353119027777,1,0.0,55.16,17.45,27.26,0.05,1.21,0,-0.05,0,3,0.19229518,-0.22056234,1.0
27.299338819444465,0.1836544672222221,0.2046048901388888,20.21527481944445,-7.537116284027778,0.1657053759024999,91728.11930555556,0.1941296786805555,0.9448721613549949,0.1943094463611111,1,0.0,45.64,22.55,29.02,0.0,3.04,0,0.0,0,3,0.1716357,-0.200515524,1.0
24.90657203529659,0.183152159157999,0.2047450277892647,23.663944105263155,-9.601893129803676,0.0105523743427442,91815.44689849624,0.1939485934736319,0.012578932282744,0.1938740355710108,1,0.0,41.27,22.19,29.93,0.01,2.44,0,-0.01,0,3,0.16647083,-0.19550382,1.0
24.83195795843778,0.1832668741663532,0.205064531807644,23.62957991812865,-9.616539426378448,0.0258149269391352,91800.739713868,0.1941657029869987,0.0278414848791348,0.1938721616846282,1,0.0,38.81,20.89,30.31,0.01,2.3,0,-0.01,1,3,0.16306451,-0.1860125,1.0
24.75734388157896,0.1833815891747074,0.2053840358260233,23.595215730994152,-9.631185722953216,0.0410774795355261,91786.03252923976,0.1943828125003654,0.0431040374755256,0.1938702877982456,1,0.0,39.22,22.02,30.0,0.0,2.38,0,0.0,0,3,0.15965819,-0.17652118,1.0
24.68272980472015,0.1834963041830617,0.2057035398444025,23.56085154385965,-9.645832019527989,0.0563400321319171,91771.32534461153,0.1945999220137322,0.0583665900719163,0.1938684139118629,1,0.0,41.72,19.02,29.42,0.2,3.06,0,-0.2,0,4,0.15625187,-0.16702986,1.0
24.608115727861332,0.1836110191914159,0.2060230438627818,23.526487356725145,-9.660478316102758,0.0716025847283081,91756.61815998328,0.1948170315270989,0.0736291426683071,0.1938665400254803,1,0.0,44.83,20.92,28.54,0.12,2.99,0,-0.12,0,4,0.15284555,-0.15753854,1.0
24.533501651002524,0.1837257341997701,0.2063425478811611,23.49212316959064,-9.675124612677529,0.0868651373246991,91741.91097535504,0.1950341410404657,0.0888916952646979,0.1938646661390977,1,0.0,44.99,23.6,28.57,0.0,3.49,0,0.0,0,4,0.14943923,-0.14804722,1.0
24.45888757414371,0.1838404492081243,0.2066620518995404,23.457758982456134,-9.689770909252298,0.1021276899210901,91727.2037907268,0.1952512505538324,0.1041542478610886,0.1938627922527151,1,0.0,47.07,23.9,28.52,0.0,3.61,0,0.0,0,4,0.151337292,-0.155136046,1.0
24.38427349728489,0.1839551642164785,0.2069815559179197,23.423394795321634,-9.704417205827069,0.117390242517481,91712.49660609858,0.1954683600671992,0.1194168004574794,0.1938609183663324,1,0.0,42.06,24.43,27.91,0.0,3.61,0,0.0,0,4,0.153235354,-0.162224872,1.0
24.309659420426083,0.1840698792248328,0.207301059936299,23.38903060818713,-9.719063502401838,0.132652795113872,91697.78942147033,0.1956854695805659,0.1346793530538702,0.1938590444799498,1,0.0,43.22,25.15,28.29,2.52,3.41,1,-2.52,0,4,0.155133416,-0.169313698,1.0
24.23504534356727,0.184184594233187,0.2076205639546782,23.354666421052627,-9.733709798976609,0.147915347710263,91683.08223684208,0.1959025790939327,0.1499419056502609,0.1938571705935672,1,0.0,48.27,24.94,27.42,0.0,3.3,0,0.0,0,4,0.157031478,-0.176402524,1.0
24.160431266708457,0.1842993092415412,0.2079400679730575,23.320302233918127,-9.748356095551378,0.163177900306654,91668.37505221386,0.1961196886072994,0.1652044582466517,0.1938552967071846,1,0.0,53.55,22.12,28.07,1.27,3.11,1,-1.27,0,4,0.15892954,-0.18349135,1.0
24.08581718984964,0.1844140242498954,0.2082595719914368,23.285938046783624,-9.76300239212615,0.178440452903045,91653.66786758562,0.1963367981206662,0.1804670108430425,0.193853422820802,1,0.0,51.68,22.29,28.11,0.03,2.85,0,-0.03,0,4,0.161529736,-0.187451719,1.0
24.011203112990827,0.1845287392582496,0.2085790760098161,23.25157385964912,-9.77764868870092,0.1937030054994359,91638.9606829574,0.1965539076340329,0.1957295634394332,0.1938515489344193,1,0.0,46.49,16.34,28.32,0.0,3.13,0,0.0,0,4,0.164129932,-0.191412088,1.0
23.936589036132013,0.1846434542666039,0.2088985800281954,23.21720967251462,-9.79229498527569,0.2089655580958269,91624.25349832916,0.1967710171473997,0.210992116035824,0.1938496750480366,1,0.0,43.89,22.41,28.13,0.0,2.6,0,0.0,0,4,0.166730128,-0.195372457,1.0
23.8619749592732,0.184758169274958,0.2092180840465746,23.18284548538012,-9.80694128185046,0.2242281106922179,91609.5463137009,0.1969881266607664,0.2262546686322147,0.1938478011616541,1,0.0,47.0,19.91,29.33,0.01,3.23,0,-0.01,0,4,0.169330324,-0.199332826,1.0
23.78736088241439,0.1848728842833123,0.2095375880649539,23.148481298245613,-9.82158757842523,0.2394906632886089,91594.83912907269,0.1972052361741332,0.2415172212286055,0.1938459272752715,1,0.0,56.92,14.71,27.19,2.89,2.5,1,-2.89,0,4,0.17193052,-0.2032931949999999,1.0
23.71274680555557,0.1849875992916665,0.2098570920833332,23.11411711111111,-9.836233875,0.2547532158849999,91580.13194444444,0.1974223456874999,0.2567797738249963,0.1938440533888888,1,0.0,63.53,16.59,25.03,14.72,1.86,1,-14.72,0,4,0.174530716,-0.207253564,1.0
23.63813272869676,0.1851023143000207,0.2101765961017125,23.07975292397661,-9.85088017157477,0.2700157684813909,91565.4247598162,0.1976394552008667,0.2720423264213871,0.1938421795025062,1,0.14,53.65,24.75,28.22,0.06,0.94,0,0.08,0,4,0.177130912,-0.211213933,1.0
23.563518651837946,0.185217029308375,0.2104961001200918,23.045388736842103,-9.86552646814954,0.2852783210777819,91550.71757518795,0.1978565647142334,0.2873048790177778,0.1938403056161236,1,0.07,56.3,25.04,28.81,11.12,1.74,1,-11.05,0,4,0.179731108,-0.2151743019999999,1.0
23.48890457497913,0.1853317443167292,0.2108156041384711,23.0110245497076,-9.88017276472431,0.3005408736741728,91536.01039055972,0.1980736742276002,0.3025674316141686,0.193838431729741,1,0.18,65.75,23.52,26.5,7.55,2.13,1,-7.37,0,4,0.182331304,-0.219134671,1.0
23.41429049812032,0.1854464593250834,0.2111351081568504,22.9766603625731,-9.89481906129908,0.3158034262705638,91521.30320593149,0.1982907837409669,0.3178299842105593,0.1938365578433584,1,0.29,62.4,21.95,26.49,7.12,2.18,1,-6.83,0,4,0.1849315,-0.22309504,1.0
23.339676421261508,0.1855611743334376,0.2114546121752296,22.9422961754386,-9.909465357873852,0.3310659788669548,91506.59602130324,0.1985078932543337,0.3330925368069501,0.1938346839569757,1,0.3,65.73,22.25,25.97,1.1,2.24,1,-0.8,0,4,0.186584276,-0.2212733409999999,1.0
23.265062344402693,0.1856758893417919,0.2117741161936089,22.90793198830409,-9.92411165444862,0.3463285314633458,91491.88883667502,0.1987250027677004,0.3483550894033409,0.1938328100705931,1,0.38,55.33,24.39,28.37,0.0,2.34,0,0.38,0,4,0.188237052,-0.219451642,1.0
23.19044826754388,0.1857906043501461,0.2120936202119882,22.873567801169592,-9.938757951023392,0.3615910840597368,91477.18165204675,0.1989421122810672,0.3636176419997317,0.1938309361842105,1,0.2,59.66,25.86,27.32,0.0,2.76,0,0.2,0,4,0.189889828,-0.217629943,1.0
23.115834190685067,0.1859053193585003,0.2124131242303675,22.839203614035085,-9.95340424759816,0.3768536366561277,91462.47446741856,0.1991592217944339,0.3788801945961224,0.1938290622978278,1,0.13,61.45,24.49,26.84,0.02,2.76,0,0.11,0,4,0.191542604,-0.215808244,1.0
23.04122011382625,0.1860200343668545,0.2127326282487468,22.804839426900585,-9.968050544172934,0.3921161892525187,91447.7672827903,0.1993763313078007,0.3941427471925132,0.1938271884114452,1,0.08,66.19,19.79,25.6,1.06,2.17,1,-0.98,0,4,0.19319538,-0.213986545,1.0
22.96660603696744,0.1861347493752087,0.2130521322671261,22.77047523976608,-9.982696840747703,0.4073787418489097,91433.06009816208,0.1995934408211674,0.4094052997889039,0.1938253145250626,1,0.13,50.45,23.19,27.82,0.01,2.27,0,0.12,0,4,0.194848156,-0.212164846,1.0
22.891991960108623,0.186249464383563,0.2133716362855054,22.73611105263158,-9.997343137322474,0.4226412944453007,91418.35291353385,0.1998105503345342,0.4246678523852947,0.19382344063868,1,0.08,53.37,25.52,27.73,0.01,1.9,0,0.07,0,4,0.196500932,-0.210343147,1.0
